id,search_keyword_groups,keyword_count,keyword_group
42698797,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42698797,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
42701580,การปฏิเสธจ่ายสินไหม,1,1 Topic
42702155,การยกเลิกกรมธรรม์,1,1 Topic
42708519,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42708519,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
42710228,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42710662,การยกเลิกกรมธรรม์,1,1 Topic
42711901,การยกเลิกกรมธรรม์,1,1 Topic
42712100,ค่าเบี้ยประกัน,1,1 Topic
42712545,การยกเลิกกรมธรรม์,3,More than 1 topic
42712545,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
42712545,ความล่าช้าในการจ่ายสินไหม,3,More than 1 topic
42712950,การยกเลิกกรมธรรม์,1,1 Topic
42712963,การยกเลิกกรมธรรม์,1,1 Topic
42713194,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
42713194,ค่าเบี้ยประกัน,2,More than 1 topic
42717891,ประกันโควิด,2,More than 1 topic
42717891,ค่าเบี้ยประกัน,2,More than 1 topic
42722231,การยกเลิกกรมธรรม์,1,1 Topic
42722392,การยกเลิกกรมธรรม์,1,1 Topic
42724115,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42724115,ค่าเบี้ยประกัน,2,More than 1 topic
42725575,การยกเลิกกรมธรรม์,1,1 Topic
42725704,การยกเลิกกรมธรรม์,1,1 Topic
42727708,การปฏิเสธจ่ายสินไหม,1,1 Topic
42728648,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42730527,การยกเลิกกรมธรรม์,1,1 Topic
42732349,การยกเลิกกรมธรรม์,1,1 Topic
42732976,การยกเลิกกรมธรรม์,1,1 Topic
42734190,การปฏิเสธจ่ายสินไหม,1,1 Topic
42737431,การยกเลิกกรมธรรม์,1,1 Topic
42740719,การยกเลิกกรมธรรม์,1,1 Topic
42741616,การยกเลิกกรมธรรม์,1,1 Topic
42741946,การยกเลิกกรมธรรม์,1,1 Topic
42746481,การยกเลิกกรมธรรม์,1,1 Topic
42753081,การปฏิเสธจ่ายสินไหม,1,1 Topic
42756698,การยกเลิกกรมธรรม์,1,1 Topic
42758720,การยกเลิกกรมธรรม์,3,More than 1 topic
42758720,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
42758720,ความล่าช้าในการจ่ายสินไหม,3,More than 1 topic
42764888,การยกเลิกกรมธรรม์,1,1 Topic
42770205,การปฏิเสธจ่ายสินไหม,1,1 Topic
42770967,การยกเลิกกรมธรรม์,3,More than 1 topic
42770967,การปฏิเสธจ่ายสินไหม,3,More than 1 topic
42770967,ค่าเบี้ยประกัน,3,More than 1 topic
42771369,ประกันโควิด,1,1 Topic
42773408,การยกเลิกกรมธรรม์,1,1 Topic
42776083,การปฏิเสธจ่ายสินไหม,1,1 Topic
42776679,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42780357,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42783453,การยกเลิกกรมธรรม์,1,1 Topic
42788674,ค่าเบี้ยประกัน,1,1 Topic
42791041,ค่าเบี้ยประกัน,1,1 Topic
42793487,ค่าเบี้ยประกัน,1,1 Topic
42797188,การยกเลิกกรมธรรม์,1,1 Topic
42798710,การปฏิเสธจ่ายสินไหม,1,1 Topic
42801158,การยกเลิกกรมธรรม์,1,1 Topic
42801543,การยกเลิกกรมธรรม์,1,1 Topic
42803077,การยกเลิกกรมธรรม์,1,1 Topic
42803832,การยกเลิกกรมธรรม์,2,More than 1 topic
42803832,ค่าเบี้ยประกัน,2,More than 1 topic
42809643,การปฏิเสธจ่ายสินไหม,1,1 Topic
42809662,การยกเลิกกรมธรรม์,1,1 Topic
42811716,การปฏิเสธจ่ายสินไหม,1,1 Topic
42812214,ค่าเบี้ยประกัน,1,1 Topic
42813787,การปฏิเสธจ่ายสินไหม,1,1 Topic
42815155,การยกเลิกกรมธรรม์,1,1 Topic
42817118,ประกันโควิด,2,More than 1 topic
42817118,ค่าเบี้ยประกัน,2,More than 1 topic
42819116,การปฏิเสธจ่ายสินไหม,1,1 Topic
42820859,การยกเลิกกรมธรรม์,1,1 Topic
42823638,ค่าเบี้ยประกัน,1,1 Topic
42824196,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42824196,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
42824552,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42826319,ประกันโควิด,2,More than 1 topic
42826319,ค่าเบี้ยประกัน,2,More than 1 topic
42831011,การปฏิเสธจ่ายสินไหม,1,1 Topic
42831099,การยกเลิกกรมธรรม์,1,1 Topic
42831977,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42834653,การยกเลิกกรมธรรม์,1,1 Topic
42839016,การปฏิเสธจ่ายสินไหม,1,1 Topic
42839060,ประกันโควิด,2,More than 1 topic
42839060,การยกเลิกกรมธรรม์,2,More than 1 topic
42839969,การยกเลิกกรมธรรม์,1,1 Topic
42840605,การยกเลิกกรมธรรม์,1,1 Topic
42840987,ค่าเบี้ยประกัน,1,1 Topic
42843301,ค่าเบี้ยประกัน,1,1 Topic
42843582,การยกเลิกกรมธรรม์,1,1 Topic
42844078,การปฏิเสธจ่ายสินไหม,1,1 Topic
42846169,การยกเลิกกรมธรรม์,1,1 Topic
42849253,การยกเลิกกรมธรรม์,1,1 Topic
42849633,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42849803,การยกเลิกกรมธรรม์,1,1 Topic
42851573,การยกเลิกกรมธรรม์,1,1 Topic
42851580,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42851580,ความล่าช้าในการจ่ายสินไหม,2,More than 1 topic
42853885,ประกันโควิด,1,1 Topic
42854741,การปฏิเสธจ่ายสินไหม,1,1 Topic
42858677,การยกเลิกกรมธรรม์,2,More than 1 topic
42858677,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42858761,ความล่าช้าในการจ่ายสินไหม,1,1 Topic
42860581,การยกเลิกกรมธรรม์,2,More than 1 topic
42860581,การปฏิเสธจ่ายสินไหม,2,More than 1 topic
42862854,การยกเลิกกรมธรรม์,1,1 Topic
42863404,การยกเลิกกรมธรรม์,1,1 Topic
42863708,การยกเลิกกรมธรรม์,1,1 Topic
42867094,การยกเลิกกรมธรรม์,1,1 Topic
